sample_id,source_id,algorithm_family,label,trojan_type,fold_iid_r0,fold_iid_r1,fold_iid_r2,holdout_family
tampered_qft_static_v1_000368,benign_qft_v1_000368,qft,tampered,static,3,4,4,qft
tampered_qft_static_v1_000369,benign_qft_v1_000369,qft,tampered,static,0,2,1,qft
tampered_qft_static_v1_000370,benign_qft_v1_000370,qft,tampered,static,0,2,4,qft
tampered_qft_static_v1_000371,benign_qft_v1_000371,qft,tampered,static,0,4,4,qft
tampered_qft_static_v1_000372,benign_qft_v1_000372,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000373,benign_qft_v1_000373,qft,tampered,static,0,3,2,qft
tampered_qft_static_v1_000374,benign_qft_v1_000374,qft,tampered,static,4,3,0,qft
tampered_qft_static_v1_000375,benign_qft_v1_000375,qft,tampered,static,3,2,1,qft
tampered_qft_static_v1_000376,benign_qft_v1_000376,qft,tampered,static,0,1,3,qft
tampered_qft_static_v1_000377,benign_qft_v1_000377,qft,tampered,static,0,4,0,qft
tampered_qft_static_v1_000378,benign_qft_v1_000378,qft,tampered,static,0,1,1,qft
tampered_qft_static_v1_000379,benign_qft_v1_000379,qft,tampered,static,3,3,0,qft
tampered_qft_static_v1_000380,benign_qft_v1_000380,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000381,benign_qft_v1_000381,qft,tampered,static,4,0,1,qft
tampered_qft_static_v1_000382,benign_qft_v1_000382,qft,tampered,static,0,0,4,qft
tampered_qft_static_v1_000383,benign_qft_v1_000383,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000384,benign_qft_v1_000384,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000385,benign_qft_v1_000385,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000386,benign_qft_v1_000386,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000387,benign_qft_v1_000387,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000388,benign_qft_v1_000388,qft,tampered,static,2,0,3,qft
tampered_qft_static_v1_000389,benign_qft_v1_000389,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000390,benign_qft_v1_000390,qft,tampered,static,3,1,0,qft
tampered_qft_static_v1_000391,benign_qft_v1_000391,qft,tampered,static,2,1,2,qft
tampered_qft_static_v1_000392,benign_qft_v1_000392,qft,tampered,static,4,1,3,qft
tampered_qft_static_v1_000393,benign_qft_v1_000393,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000394,benign_qft_v1_000394,qft,tampered,static,4,2,2,qft
tampered_qft_static_v1_000395,benign_qft_v1_000395,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000396,benign_qft_v1_000396,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000397,benign_qft_v1_000397,qft,tampered,static,0,4,0,qft
tampered_qft_static_v1_000398,benign_qft_v1_000398,qft,tampered,static,4,3,0,qft
tampered_qft_static_v1_000399,benign_qft_v1_000399,qft,tampered,static,4,4,0,qft
tampered_qft_static_v1_000400,benign_qft_v1_000400,qft,tampered,static,2,4,1,qft
tampered_qft_static_v1_000401,benign_qft_v1_000401,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000402,benign_qft_v1_000402,qft,tampered,static,4,2,0,qft
tampered_qft_static_v1_000403,benign_qft_v1_000403,qft,tampered,static,4,2,0,qft
tampered_qft_static_v1_000404,benign_qft_v1_000404,qft,tampered,static,0,3,1,qft
tampered_qft_static_v1_000405,benign_qft_v1_000405,qft,tampered,static,2,4,1,qft
tampered_qft_static_v1_000406,benign_qft_v1_000406,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000407,benign_qft_v1_000407,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000408,benign_qft_v1_000408,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000409,benign_qft_v1_000409,qft,tampered,static,2,1,0,qft
tampered_qft_static_v1_000410,benign_qft_v1_000410,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000411,benign_qft_v1_000411,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000412,benign_qft_v1_000412,qft,tampered,static,2,2,1,qft
tampered_qft_static_v1_000413,benign_qft_v1_000413,qft,tampered,static,3,4,0,qft
tampered_qft_static_v1_000414,benign_qft_v1_000414,qft,tampered,static,3,0,2,qft
tampered_qft_static_v1_000415,benign_qft_v1_000415,qft,tampered,static,0,2,4,qft
tampered_qft_static_v1_000416,benign_qft_v1_000416,qft,tampered,static,3,3,0,qft
tampered_qft_static_v1_000417,benign_qft_v1_000417,qft,tampered,static,1,3,1,qft
tampered_qft_static_v1_000418,benign_qft_v1_000418,qft,tampered,static,0,0,0,qft
tampered_qft_static_v1_000419,benign_qft_v1_000419,qft,tampered,static,3,4,1,qft
tampered_qft_static_v1_000420,benign_qft_v1_000420,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000421,benign_qft_v1_000421,qft,tampered,static,3,4,0,qft
tampered_qft_static_v1_000422,benign_qft_v1_000422,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000423,benign_qft_v1_000423,qft,tampered,static,0,0,0,qft
tampered_qft_static_v1_000424,benign_qft_v1_000424,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000425,benign_qft_v1_000425,qft,tampered,static,4,2,2,qft
tampered_qft_static_v1_000426,benign_qft_v1_000426,qft,tampered,static,4,2,4,qft
tampered_qft_static_v1_000427,benign_qft_v1_000427,qft,tampered,static,2,0,0,qft
tampered_qft_static_v1_000428,benign_qft_v1_000428,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000429,benign_qft_v1_000429,qft,tampered,static,3,2,4,qft
tampered_qft_static_v1_000430,benign_qft_v1_000430,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000431,benign_qft_v1_000431,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000432,benign_qft_v1_000432,qft,tampered,static,1,3,4,qft
tampered_qft_static_v1_000433,benign_qft_v1_000433,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000434,benign_qft_v1_000434,qft,tampered,static,1,0,3,qft
tampered_qft_static_v1_000435,benign_qft_v1_000435,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000436,benign_qft_v1_000436,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000437,benign_qft_v1_000437,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000438,benign_qft_v1_000438,qft,tampered,static,0,4,0,qft
tampered_qft_static_v1_000439,benign_qft_v1_000439,qft,tampered,static,3,1,2,qft
tampered_qft_static_v1_000440,benign_qft_v1_000440,qft,tampered,static,4,0,0,qft
tampered_qft_static_v1_000441,benign_qft_v1_000441,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000442,benign_qft_v1_000442,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000443,benign_qft_v1_000443,qft,tampered,static,4,3,4,qft
tampered_qft_static_v1_000444,benign_qft_v1_000444,qft,tampered,static,2,2,2,qft
tampered_qft_static_v1_000445,benign_qft_v1_000445,qft,tampered,static,3,0,1,qft
tampered_qft_static_v1_000446,benign_qft_v1_000446,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000447,benign_qft_v1_000447,qft,tampered,static,0,1,4,qft
tampered_qft_static_v1_000448,benign_qft_v1_000448,qft,tampered,static,0,2,3,qft
tampered_qft_static_v1_000449,benign_qft_v1_000449,qft,tampered,static,0,2,0,qft
tampered_qft_static_v1_000450,benign_qft_v1_000450,qft,tampered,static,1,2,1,qft
tampered_qft_static_v1_000451,benign_qft_v1_000451,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000452,benign_qft_v1_000452,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000453,benign_qft_v1_000453,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000454,benign_qft_v1_000454,qft,tampered,static,3,0,3,qft
tampered_qft_static_v1_000455,benign_qft_v1_000455,qft,tampered,static,4,4,3,qft
tampered_qft_static_v1_000456,benign_qft_v1_000456,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000457,benign_qft_v1_000457,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000458,benign_qft_v1_000458,qft,tampered,static,3,1,1,qft
tampered_qft_static_v1_000459,benign_qft_v1_000459,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000460,benign_qft_v1_000460,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000461,benign_qft_v1_000461,qft,tampered,static,0,3,1,qft
tampered_qft_static_v1_000462,benign_qft_v1_000462,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000463,benign_qft_v1_000463,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000464,benign_qft_v1_000464,qft,tampered,static,1,1,2,qft
tampered_qft_static_v1_000465,benign_qft_v1_000465,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000466,benign_qft_v1_000466,qft,tampered,static,2,2,4,qft
tampered_qft_static_v1_000467,benign_qft_v1_000467,qft,tampered,static,0,3,0,qft
tampered_qft_static_v1_000468,benign_qft_v1_000468,qft,tampered,static,4,3,0,qft
tampered_qft_static_v1_000469,benign_qft_v1_000469,qft,tampered,static,1,4,3,qft
tampered_qft_static_v1_000470,benign_qft_v1_000470,qft,tampered,static,3,4,1,qft
tampered_qft_static_v1_000471,benign_qft_v1_000471,qft,tampered,static,1,4,2,qft
tampered_qft_static_v1_000472,benign_qft_v1_000472,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000473,benign_qft_v1_000473,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000474,benign_qft_v1_000474,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000475,benign_qft_v1_000475,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000476,benign_qft_v1_000476,qft,tampered,static,4,0,4,qft
tampered_qft_static_v1_000477,benign_qft_v1_000477,qft,tampered,static,2,1,4,qft
tampered_qft_static_v1_000478,benign_qft_v1_000478,qft,tampered,static,4,3,4,qft
tampered_qft_static_v1_000479,benign_qft_v1_000479,qft,tampered,static,2,3,0,qft
tampered_qft_static_v1_000480,benign_qft_v1_000480,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000481,benign_qft_v1_000481,qft,tampered,static,3,3,1,qft
tampered_qft_static_v1_000482,benign_qft_v1_000482,qft,tampered,static,1,0,0,qft
tampered_qft_static_v1_000483,benign_qft_v1_000483,qft,tampered,static,0,0,0,qft
tampered_qft_static_v1_000484,benign_qft_v1_000484,qft,tampered,static,4,1,1,qft
tampered_qft_static_v1_000485,benign_qft_v1_000485,qft,tampered,static,0,4,2,qft
tampered_qft_static_v1_000486,benign_qft_v1_000486,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000487,benign_qft_v1_000487,qft,tampered,static,3,2,3,qft
tampered_qft_static_v1_000488,benign_qft_v1_000488,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000489,benign_qft_v1_000489,qft,tampered,static,4,3,1,qft
tampered_qft_static_v1_000490,benign_qft_v1_000490,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000491,benign_qft_v1_000491,qft,tampered,static,2,1,1,qft
tampered_qft_static_v1_000492,benign_qft_v1_000492,qft,tampered,static,3,4,3,qft
tampered_qft_static_v1_000493,benign_qft_v1_000493,qft,tampered,static,2,4,1,qft
tampered_qft_static_v1_000494,benign_qft_v1_000494,qft,tampered,static,0,0,3,qft
tampered_qft_static_v1_000495,benign_qft_v1_000495,qft,tampered,static,4,3,2,qft
tampered_qft_static_v1_000496,benign_qft_v1_000496,qft,tampered,static,0,1,1,qft
tampered_qft_static_v1_000497,benign_qft_v1_000497,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000498,benign_qft_v1_000498,qft,tampered,static,2,3,0,qft
tampered_qft_static_v1_000499,benign_qft_v1_000499,qft,tampered,static,3,2,2,qft
tampered_qft_static_v1_000500,benign_qft_v1_000500,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000501,benign_qft_v1_000501,qft,tampered,static,3,3,2,qft
tampered_qft_static_v1_000502,benign_qft_v1_000502,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000503,benign_qft_v1_000503,qft,tampered,static,3,0,1,qft
tampered_qft_static_v1_000504,benign_qft_v1_000504,qft,tampered,static,4,0,4,qft
tampered_qft_static_v1_000505,benign_qft_v1_000505,qft,tampered,static,0,0,4,qft
tampered_qft_static_v1_000506,benign_qft_v1_000506,qft,tampered,static,4,1,2,qft
tampered_qft_static_v1_000507,benign_qft_v1_000507,qft,tampered,static,4,0,4,qft
tampered_qft_static_v1_000508,benign_qft_v1_000508,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000509,benign_qft_v1_000509,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000510,benign_qft_v1_000510,qft,tampered,static,1,1,4,qft
tampered_qft_static_v1_000511,benign_qft_v1_000511,qft,tampered,static,2,3,4,qft
tampered_qft_static_v1_000512,benign_qft_v1_000512,qft,tampered,static,1,0,1,qft
tampered_qft_static_v1_000513,benign_qft_v1_000513,qft,tampered,static,1,4,0,qft
tampered_qft_static_v1_000514,benign_qft_v1_000514,qft,tampered,static,2,1,3,qft
tampered_qft_static_v1_000515,benign_qft_v1_000515,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000516,benign_qft_v1_000516,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000517,benign_qft_v1_000517,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000518,benign_qft_v1_000518,qft,tampered,static,1,4,4,qft
tampered_qft_static_v1_000519,benign_qft_v1_000519,qft,tampered,static,4,3,3,qft
tampered_qft_static_v1_000520,benign_qft_v1_000520,qft,tampered,static,3,4,2,qft
tampered_qft_static_v1_000521,benign_qft_v1_000521,qft,tampered,static,2,2,1,qft
tampered_qft_static_v1_000522,benign_qft_v1_000522,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000523,benign_qft_v1_000523,qft,tampered,static,3,4,3,qft
tampered_qft_static_v1_000524,benign_qft_v1_000524,qft,tampered,static,4,0,3,qft
tampered_qft_static_v1_000525,benign_qft_v1_000525,qft,tampered,static,1,4,0,qft
tampered_qft_static_v1_000526,benign_qft_v1_000526,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000527,benign_qft_v1_000527,qft,tampered,static,4,1,3,qft
tampered_qft_static_v1_000528,benign_qft_v1_000528,qft,tampered,static,0,3,2,qft
tampered_qft_static_v1_000529,benign_qft_v1_000529,qft,tampered,static,1,1,2,qft
tampered_qft_static_v1_000530,benign_qft_v1_000530,qft,tampered,static,2,2,3,qft
tampered_qft_static_v1_000531,benign_qft_v1_000531,qft,tampered,static,3,3,0,qft
tampered_qft_static_v1_000532,benign_qft_v1_000532,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000533,benign_qft_v1_000533,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000534,benign_qft_v1_000534,qft,tampered,static,0,0,1,qft
tampered_qft_static_v1_000535,benign_qft_v1_000535,qft,tampered,static,2,2,4,qft
tampered_qft_static_v1_000536,benign_qft_v1_000536,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000537,benign_qft_v1_000537,qft,tampered,static,0,1,0,qft
tampered_qft_static_v1_000538,benign_qft_v1_000538,qft,tampered,static,0,1,1,qft
tampered_qft_static_v1_000539,benign_qft_v1_000539,qft,tampered,static,4,2,1,qft
tampered_qft_static_v1_000540,benign_qft_v1_000540,qft,tampered,static,0,1,2,qft
tampered_qft_static_v1_000541,benign_qft_v1_000541,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000542,benign_qft_v1_000542,qft,tampered,static,3,3,0,qft
tampered_qft_static_v1_000543,benign_qft_v1_000543,qft,tampered,static,3,4,4,qft
tampered_qft_static_v1_000544,benign_qft_v1_000544,qft,tampered,static,3,4,4,qft
tampered_qft_static_v1_000545,benign_qft_v1_000545,qft,tampered,static,1,2,3,qft
tampered_qft_static_v1_000546,benign_qft_v1_000546,qft,tampered,static,1,1,1,qft
tampered_qft_static_v1_000547,benign_qft_v1_000547,qft,tampered,static,1,1,2,qft
tampered_qft_static_v1_000548,benign_qft_v1_000548,qft,tampered,static,4,3,2,qft
tampered_qft_static_v1_000549,benign_qft_v1_000549,qft,tampered,static,1,0,4,qft
tampered_qft_static_v1_000550,benign_qft_v1_000550,qft,tampered,static,1,1,0,qft
tampered_qft_static_v1_000551,benign_qft_v1_000551,qft,tampered,static,3,1,4,qft
tampered_qft_static_v1_000552,benign_qft_v1_000552,qft,tampered,static,3,1,1,qft
tampered_qft_static_v1_000553,benign_qft_v1_000553,qft,tampered,static,2,1,2,qft
tampered_qft_static_v1_000554,benign_qft_v1_000554,qft,tampered,static,0,4,0,qft
tampered_qft_static_v1_000555,benign_qft_v1_000555,qft,tampered,static,2,0,1,qft
tampered_qft_static_v1_000556,benign_qft_v1_000556,qft,tampered,static,4,0,2,qft
tampered_qft_static_v1_000557,benign_qft_v1_000557,qft,tampered,static,0,2,0,qft
tampered_qft_static_v1_000558,benign_qft_v1_000558,qft,tampered,static,4,2,0,qft
tampered_qft_static_v1_000559,benign_qft_v1_000559,qft,tampered,static,3,2,2,qft
tampered_qft_static_v1_000560,benign_qft_v1_000560,qft,tampered,static,1,0,2,qft
tampered_qft_static_v1_000561,benign_qft_v1_000561,qft,tampered,static,4,2,1,qft
tampered_qft_static_v1_000562,benign_qft_v1_000562,qft,tampered,static,0,3,3,qft
tampered_qft_static_v1_000563,benign_qft_v1_000563,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000564,benign_qft_v1_000564,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000565,benign_qft_v1_000565,qft,tampered,static,2,4,4,qft
tampered_qft_static_v1_000566,benign_qft_v1_000566,qft,tampered,static,2,3,1,qft
tampered_qft_static_v1_000567,benign_qft_v1_000567,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000568,benign_qft_v1_000568,qft,tampered,static,3,3,4,qft
tampered_qft_static_v1_000569,benign_qft_v1_000569,qft,tampered,static,2,0,2,qft
tampered_qft_static_v1_000570,benign_qft_v1_000570,qft,tampered,static,0,2,1,qft
tampered_qft_static_v1_000571,benign_qft_v1_000571,qft,tampered,static,1,2,0,qft
tampered_qft_static_v1_000572,benign_qft_v1_000572,qft,tampered,static,2,4,0,qft
tampered_qft_static_v1_000573,benign_qft_v1_000573,qft,tampered,static,1,4,0,qft
tampered_qft_static_v1_000574,benign_qft_v1_000574,qft,tampered,static,3,4,4,qft
tampered_qft_static_v1_000575,benign_qft_v1_000575,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000576,benign_qft_v1_000576,qft,tampered,static,3,0,0,qft
tampered_qft_static_v1_000577,benign_qft_v1_000577,qft,tampered,static,2,3,2,qft
tampered_qft_static_v1_000578,benign_qft_v1_000578,qft,tampered,static,3,1,2,qft
tampered_qft_static_v1_000579,benign_qft_v1_000579,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000580,benign_qft_v1_000580,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000581,benign_qft_v1_000581,qft,tampered,static,4,1,3,qft
tampered_qft_static_v1_000582,benign_qft_v1_000582,qft,tampered,static,0,0,2,qft
tampered_qft_static_v1_000583,benign_qft_v1_000583,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000584,benign_qft_v1_000584,qft,tampered,static,4,3,4,qft
tampered_qft_static_v1_000585,benign_qft_v1_000585,qft,tampered,static,1,4,1,qft
tampered_qft_static_v1_000586,benign_qft_v1_000586,qft,tampered,static,3,0,4,qft
tampered_qft_static_v1_000587,benign_qft_v1_000587,qft,tampered,static,2,1,2,qft
tampered_qft_static_v1_000588,benign_qft_v1_000588,qft,tampered,static,0,3,1,qft
tampered_qft_static_v1_000589,benign_qft_v1_000589,qft,tampered,static,2,2,4,qft
tampered_qft_static_v1_000590,benign_qft_v1_000590,qft,tampered,static,3,2,2,qft
tampered_qft_static_v1_000591,benign_qft_v1_000591,qft,tampered,static,3,3,3,qft
tampered_qft_static_v1_000592,benign_qft_v1_000592,qft,tampered,static,2,2,1,qft
tampered_qft_static_v1_000593,benign_qft_v1_000593,qft,tampered,static,3,0,3,qft
tampered_qft_static_v1_000594,benign_qft_v1_000594,qft,tampered,static,4,4,2,qft
tampered_qft_static_v1_000595,benign_qft_v1_000595,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000596,benign_qft_v1_000596,qft,tampered,static,0,2,1,qft
tampered_qft_static_v1_000597,benign_qft_v1_000597,qft,tampered,static,4,1,0,qft
tampered_qft_static_v1_000598,benign_qft_v1_000598,qft,tampered,static,2,3,3,qft
tampered_qft_static_v1_000599,benign_qft_v1_000599,qft,tampered,static,1,4,1,qft
tampered_qft_triggered_v1_000000,benign_qft_v1_000000,qft,tampered,triggered,4,3,2,qft
tampered_qft_triggered_v1_000001,benign_qft_v1_000001,qft,tampered,triggered,1,2,1,qft
tampered_qft_triggered_v1_000002,benign_qft_v1_000002,qft,tampered,triggered,1,0,1,qft
tampered_qft_triggered_v1_000003,benign_qft_v1_000003,qft,tampered,triggered,2,4,2,qft
tampered_qft_triggered_v1_000004,benign_qft_v1_000004,qft,tampered,triggered,4,3,4,qft
tampered_qft_triggered_v1_000005,benign_qft_v1_000005,qft,tampered,triggered,0,2,2,qft
tampered_qft_triggered_v1_000006,benign_qft_v1_000006,qft,tampered,triggered,2,3,0,qft
tampered_qft_triggered_v1_000007,benign_qft_v1_000007,qft,tampered,triggered,2,1,3,qft
tampered_qft_triggered_v1_000008,benign_qft_v1_000008,qft,tampered,triggered,0,4,2,qft
tampered_qft_triggered_v1_000009,benign_qft_v1_000009,qft,tampered,triggered,1,3,0,qft
tampered_qft_triggered_v1_000010,benign_qft_v1_000010,qft,tampered,triggered,1,3,0,qft
tampered_qft_triggered_v1_000011,benign_qft_v1_000011,qft,tampered,triggered,0,1,2,qft
tampered_qft_triggered_v1_000012,benign_qft_v1_000012,qft,tampered,triggered,2,3,0,qft
tampered_qft_triggered_v1_000013,benign_qft_v1_000013,qft,tampered,triggered,4,4,1,qft
